in,index,value
3224,3224,6.857668801925884
3225,3225,4.955442310663395
3226,3226,4.827556656430791
3227,3227,6.159996709549288
3228,3228,5.087260987793737
3229,3229,6.507774550309699
3230,3230,4.9225796603920156
3231,3231,4.209123109634034
3232,3232,6.759653929416084
3233,3233,4.664658687645858
3234,3234,7.211377746814438
3235,3235,4.525547364768107
3236,3236,4.916939974987496
3237,3237,6.2470154405429765
3238,3238,5.193751642225868
3239,3239,6.58739592387616
3240,3240,4.661551979275092
3241,3241,4.873572264989148
3242,3242,5.938182729997491
3243,3243,5.32095883943857
3244,3244,6.361468798598536
3245,3245,4.746443397438233
3246,3246,4.730731301309017
3247,3247,6.548354634445657
3248,3248,4.658354894539214
3249,3249,7.186620044813848
3250,3250,5.049423768884482
3251,3251,5.028405390864818
3252,3252,6.3451946249538675
3253,3253,5.193664897384535
3254,3254,6.254713697189552
3255,3255,4.902545794934726
3256,3256,4.675567035374954
3257,3257,6.329592093889012
3258,3258,4.3523599987184465
3259,3259,7.461229690156347
3260,3260,4.986262054513073
3261,3261,4.243138573503317
3262,3262,5.929459373269116
3263,3263,5.378101212719414
3264,3264,6.8213204124705005
3265,3265,4.625785571647084
3266,3266,4.688260871678309
3267,3267,6.35824751276089
3268,3268,5.7687496713313235
3269,3269,6.449437463753982
3270,3270,4.302601147981287
3271,3271,4.4183120719900995
3272,3272,6.650026350179926
3273,3273,4.8388554252284655
3274,3274,7.125754124965122
3275,3275,4.68767415686971
3276,3276,4.97070893859324
3277,3277,5.869383309873075
3278,3278,4.998875048975034
3279,3279,6.875820311266344
3280,3280,4.610274100272041
3281,3281,5.082995662372225
3282,3282,6.6891705112264095
3283,3283,4.270888522958056
3284,3284,6.812291631822509
3285,3285,4.3149361747264265
3286,3286,4.651577794668734
3287,3287,6.099065507722672
3288,3288,5.12484280897765
3289,3289,6.40822460381345
3290,3290,4.467549364223226
3291,3291,4.92399741366458
3292,3292,5.746231925994447
3293,3293,5.593287298873744
3294,3294,6.284322794377383
3295,3295,4.548380720158086
3296,3296,4.879409378325926
3297,3297,6.317858140646954
3298,3298,5.050919326844445
3299,3299,6.8725446082317685
3300,3300,4.887546523412968
3301,3301,4.862766701409764
3302,3302,5.836858020018532
3303,3303,5.12045333104164
3304,3304,6.481830154545065
3305,3305,4.577602408635879
3306,3306,4.367517751001249
3307,3307,6.291060798803896
3308,3308,4.203269996480095
3309,3309,7.209662594116967
3310,3310,4.570895762033727
3311,3311,4.181392063267108
3312,3312,6.018617209563925
3313,3313,4.936105543944896
3314,3314,6.882568847184938
3315,3315,4.545309767356605
3316,3316,4.446804390562245
3317,3317,6.138970096925789
3318,3318,5.448499629791334
3319,3319,6.278989410861941
3320,3320,4.500210078510101
3321,3321,4.608884574809279
3322,3322,6.436665821481087
3323,3323,4.657106738469611
3324,3324,6.638239376079808
3325,3325,4.498702179451421
3326,3326,4.518398920130462
3327,3327,5.903334252898659
3328,3328,4.659672328861896
3329,3329,6.586293213171624
3330,3330,4.780235589144612
3331,3331,4.407348586333786
3332,3332,6.297206444916519
3333,3333,4.106043052067134
3334,3334,7.174451093467415
3335,3335,4.86656361666313
3336,3336,4.5718470889622616
3337,3337,6.272813454790819
3338,3338,4.939664824795434
3339,3339,6.599962747609656
3340,3340,4.696143236674041
3341,3341,4.993119866985932
3342,3342,6.134616401135931
3343,3343,5.675073610262114
3344,3344,6.232117970971368
3345,3345,4.644661153168321
3346,3346,4.345858831949481
3347,3347,6.775276364249118
3348,3348,4.696580156020456
3349,3349,6.610149602571556
3350,3350,4.649920899171102
3351,3351,4.538973480963772
3352,3352,5.79360877471664
3353,3353,5.2251556991960015
3354,3354,6.655094890091583
3355,3355,4.378275021410694
3356,3356,4.651786593020322
3357,3357,6.3703502361353195
3358,3358,4.204141432225485
3359,3359,6.881762522593862
3360,3360,4.62721424261742
3361,3361,5.180949676692137
3362,3362,6.17864571143947
3363,3363,4.879466963342781
3364,3364,6.239608535519608
3365,3365,4.6728534772381405
3366,3366,4.738464709332375
3367,3367,6.207860243407097
3368,3368,5.56843605917169
3369,3369,6.192528181458331
3370,3370,4.329108377526261
3371,3371,4.17822290044145
3372,3372,6.4983600309159755
3373,3373,4.5470339855107
3374,3374,6.956014587069296
3375,3375,4.583729999168284
3376,3376,4.937702859353912
3377,3377,6.012816711744072
3378,3378,4.96327626931936
3379,3379,6.863294476139465
3380,3380,4.8901106363619995
3381,3381,5.024972250258669
3382,3382,6.227805814939336
3383,3383,4.194920847125722
3384,3384,7.228395902547263
3385,3385,4.820688700713012
3386,3386,4.827576643548589
3387,3387,6.042962278018705
3388,3388,4.878392250808277
3389,3389,6.74617889732624
3390,3390,4.629482002032852
3391,3391,4.760536524981035
3392,3392,6.120384888770583
3393,3393,5.749764859744747
3394,3394,6.107992827186608
3395,3395,4.52681066402356
3396,3396,4.891600247365796
3397,3397,6.621329351070573
3398,3398,4.689795920718531
3399,3399,6.685838711348152
3400,3400,4.576155518261748
3401,3401,4.760315607550509
3402,3402,6.132025644477616
3403,3403,4.789235558538124
3404,3404,6.584284806500758
3405,3405,4.606155777313503
3406,3406,4.745969757495408
3407,3407,6.47811660065814
3408,3408,4.16798814029101
3409,3409,6.953271604425915
3410,3410,4.55968795241597
3411,3411,4.456117185350824
3412,3412,6.4106564782555715
3413,3413,5.509144381526366
3414,3414,6.754175345334671
3415,3415,4.577099253256562
3416,3416,4.902501388869032
3417,3417,6.06638693326637
3418,3418,5.298535638810435
3419,3419,5.934925068095794
3420,3420,4.658253141462017
3421,3421,4.560240004451122
3422,3422,6.607448840233435
3423,3423,4.311852441957326
3424,3424,6.753441195167584
3425,3425,4.608361663650073
3426,3426,4.5787331778003875
3427,3427,5.956441910205071
3428,3428,5.331321877660431
3429,3429,7.0292002033417464
3430,3430,4.550959928622281
3431,3431,4.789464578229457
3432,3432,6.479176627449387
3433,3433,4.537127382667421
3434,3434,7.091809426546456
3435,3435,4.737237933341233
3436,3436,4.924546934652384
3437,3437,6.110970724028226
3438,3438,5.375418299724193
3439,3439,6.800641842688199
3440,3440,4.306237391811957
3441,3441,4.714643388326515
3442,3442,5.8680865716131425
3443,3443,5.869054733527287
3444,3444,6.232212358554934
3445,3445,4.718108376524746
3446,3446,4.328002771725265
3447,3447,6.888487123242891
3448,3448,4.682258748757678
3449,3449,6.841073947806988
3450,3450,4.726279070545775
3451,3451,4.660464928541786
3452,3452,5.985976804665524
3453,3453,4.917585370719166
3454,3454,6.911094921911451
3455,3455,4.854403045960377
3456,3456,4.856452743708785
3457,3457,6.543941216164626
3458,3458,4.136721826224238
3459,3459,7.271308724055034
3460,3460,4.493618886547384
3461,3461,4.630594815059333
3462,3462,5.959396135211337
3463,3463,5.547923432644309
3464,3464,6.499538807461265
3465,3465,4.482448059049047
3466,3466,4.9318772874937675
3467,3467,6.147807953378902
3468,3468,5.297012587950405
3469,3469,6.34384625184452
3470,3470,4.439900522071039
3471,3471,4.499443409037719
3472,3472,6.510826791443677
3473,3473,4.923304316364252
3474,3474,7.1379039101425015
3475,3475,4.359278318670302
3476,3476,4.933712311553849
3477,3477,6.0357240074313285
3478,3478,5.046104697468747
3479,3479,6.490334410681788
3480,3480,4.7752728700331115
3481,3481,4.777503793375785
3482,3482,6.70589997783173
3483,3483,4.619294614687266
3484,3484,7.25522768702323
3485,3485,4.955766321600846
3486,3486,4.6324620039607725
3487,3487,6.270796562593889
3488,3488,5.534259187365931
3489,3489,6.406493416649022
3490,3490,4.498505418607354
3491,3491,5.072932288623159
3492,3492,6.349903903658227
3493,3493,5.630005294883123
3494,3494,6.114369523084708
3495,3495,4.667156218736993
3496,3496,4.660811209860798
3497,3497,6.422654730783354
3498,3498,4.541938751934159
3499,3499,7.034394506601723
3500,3500,4.627360982917438
3501,3501,4.627354573474249
3502,3502,5.998249508107126
3503,3503,5.242666885981274
3504,3504,7.02853172558318
3505,3505,4.938902353016591
3506,3506,4.42815351981219
3507,3507,6.058971300159669
3508,3508,4.280399835933483
3509,3509,7.387093056529808
3510,3510,4.637446136026209
3511,3511,4.785234006327368
3512,3512,6.013337882309963
3513,3513,5.637306456516161
3514,3514,6.441579109719817
3515,3515,4.274429764258047
3516,3516,4.471288977001311
3517,3517,6.081560530526315
3518,3518,5.759613391862523
3519,3519,6.391520666516073
3520,3520,4.177913713802777
3521,3521,4.537245738062678
3522,3522,7.017651793670787
3523,3523,4.397060444986016
3524,3524,6.802160870778286
3525,3525,4.66221353173418
3526,3526,4.855110314584062
3527,3527,5.850042547711908
3528,3528,5.0644158561524195
3529,3529,6.35518904239493
3530,3530,4.639587148290389
3531,3531,4.775092873367535
3532,3532,6.328272745408627
3533,3533,4.621520442903867
3534,3534,6.852367971454413
3535,3535,4.994582825297954
3536,3536,4.827730238028261
3537,3537,6.161376966220479
3538,3538,5.358097849647487
3539,3539,6.731658015165651
3540,3540,4.396802463265129
3541,3541,4.97709048365714
3542,3542,6.041149116892651
3543,3543,5.904445094010292
3544,3544,6.36661460469173
3545,3545,4.702585247545677
3546,3546,4.522895258975449
3547,3547,6.53972511994281
3548,3548,4.517836722861887
3549,3549,6.888384208558129
3550,3550,4.751936560768384
3551,3551,4.454500476998479
3552,3552,6.333137387075219
3553,3553,5.439705775319968
3554,3554,6.566489616683876
3555,3555,4.625979538067744
3556,3556,4.666285580242125
3557,3557,6.631306419503095
3558,3558,4.298892363494758
3559,3559,6.901606363725592
3560,3560,4.5875557344468385
3561,3561,4.814415206668325
3562,3562,6.11346602614146
3563,3563,5.089642346212445
3564,3564,6.696914101688838
3565,3565,4.440432409277227
3566,3566,4.566476969269505
3567,3567,6.127808933633305
3568,3568,5.784366512768212
3569,3569,6.496434443057632
3570,3570,4.902297785069841
3571,3571,5.034372870105427
3572,3572,6.692704525851679
3573,3573,4.701590454422197
3574,3574,6.720920758834062
3575,3575,4.58669950910246
3576,3576,4.684608985074521
3577,3577,5.925223572380171
3578,3578,4.948494388278302
3579,3579,6.646306586789006
3580,3580,4.900932247255337
3581,3581,4.734236900488601
3582,3582,6.60257604622722
3583,3583,4.459742502924067
3584,3584,6.907064547600032
3585,3585,4.546841150781926
3586,3586,4.915431869630554
3587,3587,6.459888891412014
3588,3588,5.061681153797508
3589,3589,6.469196558646688
3590,3590,4.36261950704437
3591,3591,4.597460272709083
3592,3592,5.971281498241514
3593,3593,5.489363471186967
3594,3594,5.928956085926158
3595,3595,4.53938833994611
3596,3596,4.556413541688533
3597,3597,6.388365731078271
3598,3598,4.492951202058484
3599,3599,7.022976629808712
3600,3600,4.977670859110326
3601,3601,4.669352657689478
3602,3602,6.192966532015477
3603,3603,4.673919194379932
3604,3604,6.317168521569137
3605,3605,4.41841554883457
3606,3606,4.669495500338579
3607,3607,6.433130651021789
3608,3608,4.284253820694907
3609,3609,7.071921785660139
3610,3610,4.699508324914543
3611,3611,4.47252212785649
3612,3612,6.03536611915041
3613,3613,4.862885231185875
3614,3614,6.829095501552812
3615,3615,4.6108359070588865
3616,3616,4.554114853600804
3617,3617,6.36492875961731
3618,3618,5.733144900604607
3619,3619,6.264935176017688
3620,3620,4.260291938950052
3621,3621,4.460467947686292
3622,3622,6.688391844706398
3623,3623,4.967427037917288
3624,3624,6.639889500792325
3625,3625,4.983100960945496
3626,3626,4.588554774289404
3627,3627,5.8996549992830865
3628,3628,4.951552784841628
3629,3629,6.425911407248881
3630,3630,4.34655704802553
3631,3631,4.458178150523677
3632,3632,6.391011572798117
3633,3633,4.517520342058423
3634,3634,7.051671301882011
3635,3635,4.672471900307823
3636,3636,4.3494201522728355
3637,3637,6.436019367999089
3638,3638,4.844825758667062
3639,3639,6.407455765302375
3640,3640,4.793802245818292
3641,3641,4.55454514782016
3642,3642,6.085229757445249
3643,3643,5.580192109106967
3644,3644,5.925980911867791
3645,3645,4.334768507457968
3646,3646,4.639346133392529
3647,3647,6.78579977502616
3648,3648,4.658925161182365
3649,3649,6.943209927327869
3650,3650,4.90621930809386
3651,3651,4.698619711675687
3652,3652,6.109250686262182
3653,3653,4.905066003265937
3654,3654,6.433709014305356
3655,3655,4.4298168387738475
3656,3656,4.718076704472607
3657,3657,6.494868314652539
3658,3658,4.646613112392461
3659,3659,7.170055231285177
3660,3660,4.815323519130284
3661,3661,5.085628675907868
3662,3662,6.13321631632381
3663,3663,5.653741792136978
3664,3664,6.572539246107761
3665,3665,4.548278327226333
3666,3666,4.956422876512672
3667,3667,6.232814251981624
3668,3668,5.618122939330588
3669,3669,6.125155725992937
3670,3670,4.547151587049029
3671,3671,4.483418832200936
3672,3672,7.001726257525191
3673,3673,4.781333412633001
3674,3674,7.0278940636264
3675,3675,4.817580987170977
3676,3676,4.593096476386354
3677,3677,5.961555128270719
3678,3678,4.990235279054751
3679,3679,6.305085862084518
3680,3680,4.465580520085215
3681,3681,4.718712400079092
3682,3682,6.594263217538785
3683,3683,4.775807100025457
3684,3684,7.032149913740556
3685,3685,4.790899311265878
3686,3686,4.656421975564808
3687,3687,5.82866557396493
3688,3688,5.396655084369534
3689,3689,6.538531639539158
3690,3690,4.426023944643962
3691,3691,4.671466344345978
3692,3692,6.48197560754026
3693,3693,5.412439214379935
3694,3694,6.595597855829877
3695,3695,4.549070368854769
3696,3696,4.665459845668169
3697,3697,7.032982822308733
3698,3698,4.77418188657316
3699,3699,6.984518684993295
3700,3700,4.604860289145677
3701,3701,4.480407928067166
3702,3702,5.685101614450715
3703,3703,4.8552976670939145
3704,3704,6.652958703971882
3705,3705,4.6403802086587405
3706,3706,4.726533222244795
3707,3707,6.216936048475251
3708,3708,4.115138589849632
3709,3709,6.963334702659883
3710,3710,4.550056648735295
3711,3711,4.634778686879425
3712,3712,5.899298711053652
3713,3713,5.022699077635283
3714,3714,6.516419606874489
3715,3715,4.337566508144475
3716,3716,4.780455245952612
3717,3717,6.199548239462803
3718,3718,5.746047283374802
3719,3719,6.0373298532257165
3720,3720,4.653822469431564
3721,3721,4.820548748494465
3722,3722,6.725528690772032
3723,3723,4.929861062196043
3724,3724,6.82297143142803
3725,3725,4.50103499351277
3726,3726,4.861242859044421
3727,3727,6.1692931424681605
3728,3728,4.969417879601222
3729,3729,6.607624230235345
3730,3730,4.675900982482421
3731,3731,4.826808567331923
3732,3732,6.795139437139396
3733,3733,4.447382820472447
3734,3734,7.169555718919519
3735,3735,4.611670114094919
3736,3736,4.835607555891451
3737,3737,6.084008566660598
3738,3738,5.024245569639149
3739,3739,6.703762236411248
3740,3740,4.466318931331255
3741,3741,5.177271176299615
3742,3742,6.259593992277076
3743,3743,5.710136446449942
3744,3744,6.00335925537626
3745,3745,4.8647823296864345
3746,3746,4.696941691834202
3747,3747,7.164286392529769
3748,3748,4.784449283650236
3749,3749,6.6463622496182335
3750,3750,4.7234359266883
3751,3751,4.2191622264513216
3752,3752,5.87940587740922
3753,3753,4.891200448067413
3754,3754,6.6025113814125245
3755,3755,4.537097723347272
3756,3756,4.8944096381318305
3757,3757,6.712639008589869
3758,3758,4.603839685846341
3759,3759,7.237751372171392
3760,3760,4.845636658788077
3761,3761,4.743433056058705
3762,3762,5.912454356483051
3763,3763,5.226702647060865
3764,3764,6.647201336943573
3765,3765,4.347922314851724
3766,3766,4.34437364621586
3767,3767,5.971751868064894
3768,3768,5.510359353804677
3769,3769,6.245247571533277
3770,3770,4.3337776871589355
3771,3771,4.274014824414289
3772,3772,6.6845683003449725
3773,3773,5.235791446553503
3774,3774,6.668879814441407
3775,3775,4.507399958945827
3776,3776,4.767481942307369
3777,3777,5.927828504447159
3778,3778,4.855459516328151
3779,3779,6.449711927447131
3780,3780,4.6989489554754105
3781,3781,4.6580240627569465
3782,3782,6.359431545167
3783,3783,4.454105037777458
3784,3784,7.2827754541295935
3785,3785,4.517488648779802
